tick,time_of_day,time_window,open_orders,created_window_1,created_window_2,created_window_3,created_window_4,completed_window_1,completed_window_2,completed_window_3,completed_window_4
10500,2.92,1,1,455,2959,2473,1427,455,2951,2465,1436
10800,3,1,1,455,2959,2473,1427,455,2951,2465,1436
11100,3.08,1,2,455,2959,2473,1427,455,2951,2465,1436
11400,3.17,1,0,455,2959,2473,1427,455,2951,2465,1436
11700,3.25,1,1,455,2959,2473,1427,455,2951,2465,1436
12000,3.33,1,0,455,2959,2473,1427,455,2951,2465,1436
12300,3.42,1,1,455,2959,2473,1427,455,2951,2465,1436
12600,3.5,1,3,455,2959,2473,1427,455,2951,2465,1436
12900,3.58,1,0,455,2959,2473,1427,455,2951,2465,1436
13200,3.67,1,0,455,2959,2473,1427,455,2951,2465,1436
13500,3.75,1,0,455,2959,2473,1427,455,2951,2465,1436
13800,3.83,1,0,455,2959,2473,1427,455,2951,2465,1436
14100,3.92,1,0,455,2959,2473,1427,455,2951,2465,1436
14400,4,1,0,455,2959,2473,1427,455,2951,2465,1436
14700,4.08,1,3,455,2959,2473,1427,455,2951,2465,1436
15000,4.17,1,0,455,2959,2473,1427,455,2951,2465,1436
15300,4.25,1,0,455,2959,2473,1427,455,2951,2465,1436
15600,4.33,1,0,455,2959,2473,1427,455,2951,2465,1436
15900,4.42,1,0,455,2959,2473,1427,455,2951,2465,1436
16200,4.5,1,1,455,2959,2473,1427,455,2951,2465,1436
16500,4.58,1,1,455,2959,2473,1427,455,2951,2465,1436
16800,4.67,1,0,455,2959,2473,1427,455,2951,2465,1436
17100,4.75,1,1,455,2959,2473,1427,455,2951,2465,1436
17400,4.83,1,0,455,2959,2473,1427,455,2951,2465,1436
17700,4.92,1,0,455,2959,2473,1427,455,2951,2465,1436
18000,5,1,0,455,2959,2473,1427,455,2951,2465,1436
18300,5.08,1,0,455,2959,2473,1427,455,2951,2465,1436
18600,5.17,1,1,455,2959,2473,1427,455,2951,2465,1436
18900,5.25,1,1,455,2959,2473,1427,455,2951,2465,1436
19200,5.33,1,1,455,2959,2473,1427,455,2951,2465,1436
19500,5.42,1,0,455,2959,2473,1427,455,2951,2465,1436
19800,5.5,1,0,455,2959,2473,1427,455,2951,2465,1436
20100,5.58,1,0,455,2959,2473,1427,455,2951,2465,1436
20400,5.67,1,1,455,2959,2473,1427,455,2951,2465,1436
20700,5.75,1,1,455,2959,2473,1427,455,2951,2465,1436
21000,5.83,1,1,455,2959,2473,1427,455,2951,2465,1436
21300,5.92,1,0,455,2959,2473,1427,455,2951,2465,1436
21600,6,1,1,455,2959,2473,1427,455,2951,2465,1436
21900,6.08,1,2,455,2959,2473,1427,455,2951,2465,1436
22200,6.17,1,0,455,2959,2473,1427,455,2951,2465,1436
22500,6.25,1,0,455,2959,2473,1427,455,2951,2465,1436
22800,6.33,1,2,455,2959,2473,1427,455,2951,2465,1436
23100,6.42,1,2,455,2959,2473,1427,455,2951,2465,1436
23400,6.5,1,0,455,2959,2473,1427,455,2951,2465,1436
23700,6.58,1,3,455,2959,2473,1427,455,2951,2465,1436
24000,6.67,1,0,455,2959,2473,1427,455,2951,2465,1436
24300,6.75,1,2,455,2959,2473,1427,455,2951,2465,1436
24600,6.83,1,1,455,2959,2473,1427,455,2951,2465,1436
24900,6.92,1,1,455,2959,2473,1427,455,2951,2465,1436
25200,7,1,0,455,2959,2473,1427,455,2951,2465,1436
25500,7.08,1,0,455,2959,2473,1427,455,2951,2465,1436
25800,7.17,1,0,455,2959,2473,1427,455,2951,2465,1436
26100,7.25,1,0,455,2959,2473,1427,455,2951,2465,1436
26400,7.33,1,0,455,2959,2473,1427,455,2951,2465,1436
26700,7.42,1,0,455,2959,2473,1427,455,2951,2465,1436
27000,7.5,1,2,455,2959,2473,1427,455,2951,2465,1436
27300,7.58,1,1,455,2959,2473,1427,455,2951,2465,1436
27600,7.67,1,0,455,2959,2473,1427,455,2951,2465,1436
27900,7.75,1,0,455,2959,2473,1427,455,2951,2465,1436
28200,7.83,1,0,455,2959,2473,1427,455,2951,2465,1436
28500,7.92,1,2,455,2959,2473,1427,455,2951,2465,1436
28800,8,1,2,455,2959,2473,1427,455,2951,2465,1436
29100,8.08,1,2,455,2959,2473,1427,455,2951,2465,1436
29400,8.17,1,2,455,2959,2473,1427,455,2951,2465,1436
29700,8.25,1,1,455,2959,2473,1427,455,2951,2465,1436
30000,8.33,1,0,455,2959,2473,1427,455,2951,2465,1436
30300,8.42,1,2,455,2959,2473,1427,455,2951,2465,1436
30600,8.5,1,0,455,2959,2473,1427,455,2951,2465,1436
30900,8.58,1,1,455,2959,2473,1427,455,2951,2465,1436
31200,8.67,1,1,455,2959,2473,1427,455,2951,2465,1436
31500,8.75,1,0,455,2959,2473,1427,455,2951,2465,1436
31800,8.83,1,0,455,2959,2473,1427,455,2951,2465,1436
32100,8.92,1,2,455,2959,2473,1427,455,2951,2465,1436
32400,9,2,1,455,2959,2473,1427,455,2951,2465,1436
32700,9.08,2,5,455,2959,2473,1427,455,2951,2465,1436
33000,9.17,2,5,455,2959,2473,1427,455,2951,2465,1436
33300,9.25,2,3,455,2959,2473,1427,455,2951,2465,1436
33600,9.33,2,8,455,2959,2473,1427,455,2951,2465,1436
33900,9.42,2,3,455,2959,2473,1427,455,2951,2465,1436
34200,9.5,2,5,455,2959,2473,1427,455,2951,2465,1436
34500,9.58,2,4,455,2959,2473,1427,455,2951,2465,1436
34800,9.67,2,9,455,2959,2473,1427,455,2951,2465,1436
35100,9.75,2,4,455,2959,2473,1427,455,2951,2465,1436
35400,9.83,2,1,455,2959,2473,1427,455,2951,2465,1436
35700,9.92,2,6,455,2959,2473,1427,455,2951,2465,1436
36000,10,2,3,455,2959,2473,1427,455,2951,2465,1436
36300,10.08,2,3,455,2959,2473,1427,455,2951,2465,1436
36600,10.17,2,4,455,2959,2473,1427,455,2951,2465,1436
36900,10.25,2,11,455,2959,2473,1427,455,2951,2465,1436
37200,10.33,2,4,455,2959,2473,1427,455,2951,2465,1436
37500,10.42,2,1,455,2959,2473,1427,455,2951,2465,1436
37800,10.5,2,1,455,2959,2473,1427,455,2951,2465,1436
38100,10.58,2,8,455,2959,2473,1427,455,2951,2465,1436
38400,10.67,2,2,455,2959,2473,1427,455,2951,2465,1436
38700,10.75,2,4,455,2959,2473,1427,455,2951,2465,1436
39000,10.83,2,10,455,2959,2473,1427,455,2951,2465,1436
39300,10.92,2,5,455,2959,2473,1427,455,2951,2465,1436
39600,11,2,2,455,2959,2473,1427,455,2951,2465,1436
39900,11.08,2,1,455,2959,2473,1427,455,2951,2465,1436
40200,11.17,2,4,455,2959,2473,1427,455,2951,2465,1436
40500,11.25,2,5,455,2959,2473,1427,455,2951,2465,1436
40800,11.33,2,10,455,2959,2473,1427,455,2951,2465,1436
41100,11.42,2,4,455,2959,2473,1427,455,2951,2465,1436
41400,11.5,2,1,455,2959,2473,1427,455,2951,2465,1436
41700,11.58,2,7,455,2959,2473,1427,455,2951,2465,1436
42000,11.67,2,11,455,2959,2473,1427,455,2951,2465,1436
42300,11.75,2,7,455,2959,2473,1427,455,2951,2465,1436
42600,11.83,2,8,455,2959,2473,1427,455,2951,2465,1436
42900,11.92,2,6,455,2959,2473,1427,455,2951,2465,1436
43200,12,2,5,455,2959,2473,1427,455,2951,2465,1436
43500,12.08,2,4,455,2959,2473,1427,455,2951,2465,1436
43800,12.17,2,4,455,2959,2473,1427,455,2951,2465,1436
44100,12.25,2,4,455,2959,2473,1427,455,2951,2465,1436
44400,12.33,2,2,455,2959,2473,1427,455,2951,2465,1436
44700,12.42,2,4,455,2959,2473,1427,455,2951,2465,1436
45000,12.5,2,4,455,2959,2473,1427,455,2951,2465,1436
45300,12.58,2,7,455,2959,2473,1427,455,2951,2465,1436
45600,12.67,2,5,455,2959,2473,1427,455,2951,2465,1436
45900,12.75,2,7,455,2959,2473,1427,455,2951,2465,1436
46200,12.83,2,1,455,2959,2473,1427,455,2951,2465,1436
46500,12.92,2,4,455,2959,2473,1427,455,2951,2465,1436
46800,13,2,11,455,2959,2473,1427,455,2951,2465,1436
47100,13.08,2,3,455,2959,2473,1427,455,2951,2465,1436
47400,13.17,2,6,455,2959,2473,1427,455,2951,2465,1436
47700,13.25,2,5,455,2959,2473,1427,455,2951,2465,1436
48000,13.33,2,6,455,2959,2473,1427,455,2951,2465,1436
48300,13.42,2,7,455,2959,2473,1427,455,2951,2465,1436
48600,13.5,2,4,455,2959,2473,1427,455,2951,2465,1436
48900,13.58,2,3,455,2959,2473,1427,455,2951,2465,1436
49200,13.67,2,6,455,2959,2473,1427,455,2951,2465,1436
49500,13.75,2,4,455,2959,2473,1427,455,2951,2465,1436
49800,13.83,2,6,455,2959,2473,1427,455,2951,2465,1436
50100,13.92,2,4,455,2959,2473,1427,455,2951,2465,1436
50400,14,2,4,455,2959,2473,1427,455,2951,2465,1436
50700,14.08,2,3,455,2959,2473,1427,455,2951,2465,1436
51000,14.17,2,7,455,2959,2473,1427,455,2951,2465,1436
51300,14.25,2,7,455,2959,2473,1427,455,2951,2465,1436
51600,14.33,2,4,455,2959,2473,1427,455,2951,2465,1436
51900,14.42,2,7,455,2959,2473,1427,455,2951,2465,1436
52200,14.5,2,6,455,2959,2473,1427,455,2951,2465,1436
52500,14.58,2,4,455,2959,2473,1427,455,2951,2465,1436
52800,14.67,2,3,455,2959,2473,1427,455,2951,2465,1436
53100,14.75,2,5,455,2959,2473,1427,455,2951,2465,1436
53400,14.83,2,3,455,2959,2473,1427,455,2951,2465,1436
53700,14.92,2,5,455,2959,2473,1427,455,2951,2465,1436
54000,15,2,3,455,2959,2473,1427,455,2951,2465,1436
54300,15.08,2,3,455,2959,2473,1427,455,2951,2465,1436
54600,15.17,2,3,455,2959,2473,1427,455,2951,2465,1436
54900,15.25,2,8,455,2959,2473,1427,455,2951,2465,1436
55200,15.33,2,4,455,2959,2473,1427,455,2951,2465,1436
55500,15.42,2,6,455,2959,2473,1427,455,2951,2465,1436
55800,15.5,2,4,455,2959,2473,1427,455,2951,2465,1436
56100,15.58,2,3,455,2959,2473,1427,455,2951,2465,1436
56400,15.67,2,3,455,2959,2473,1427,455,2951,2465,1436
56700,15.75,2,2,455,2959,2473,1427,455,2951,2465,1436
57000,15.83,2,2,455,2959,2473,1427,455,2951,2465,1436
57300,15.92,2,3,455,2959,2473,1427,455,2951,2465,1436
57600,16,2,6,455,2959,2473,1427,455,2951,2465,1436
57900,16.08,2,6,455,2959,2473,1427,455,2951,2465,1436
58200,16.17,2,10,455,2959,2473,1427,455,2951,2465,1436
58500,16.25,2,6,455,2959,2473,1427,455,2951,2465,1436
58800,16.33,2,7,455,2959,2473,1427,455,2951,2465,1436
59100,16.42,2,10,455,2959,2473,1427,455,2951,2465,1436
59400,16.5,2,5,455,2959,2473,1427,455,2951,2465,1436
59700,16.58,2,2,455,2959,2473,1427,455,2951,2465,1436
60000,16.67,2,2,455,2959,2473,1427,455,2951,2465,1436
60300,16.75,2,5,455,2959,2473,1427,455,2951,2465,1436
60600,16.83,2,5,455,2959,2473,1427,455,2951,2465,1436
60900,16.92,2,6,455,2959,2473,1427,455,2951,2465,1436
61200,17,2,8,455,2959,2473,1427,455,2951,2465,1436
61500,17.08,2,9,455,2959,2473,1427,455,2951,2465,1436
61800,17.17,2,9,455,2959,2473,1427,455,2951,2465,1436
62100,17.25,2,7,455,2959,2473,1427,455,2951,2465,1436
62400,17.33,2,1,455,2959,2473,1427,455,2951,2465,1436
62700,17.42,2,4,455,2959,2473,1427,455,2951,2465,1436
63000,17.5,3,9,455,2959,2473,1427,455,2951,2465,1436
63300,17.58,3,13,455,2959,2473,1427,455,2951,2465,1436
63600,17.67,3,17,455,2959,2473,1427,455,2951,2465,1436
63900,17.75,3,18,455,2959,2473,1427,455,2951,2465,1436
64200,17.83,3,14,455,2959,2473,1427,455,2951,2465,1436
64500,17.92,3,14,455,2959,2473,1427,455,2951,2465,1436
64800,18,3,12,455,2959,2473,1427,455,2951,2465,1436
65100,18.08,3,14,455,2959,2473,1427,455,2951,2465,1436
65400,18.17,3,13,455,2959,2473,1427,455,2951,2465,1436
65700,18.25,3,14,455,2959,2473,1427,455,2951,2465,1436
66000,18.33,3,12,455,2959,2473,1427,455,2951,2465,1436
66300,18.42,3,15,455,2959,2473,1427,455,2951,2465,1436
66600,18.5,3,12,455,2959,2473,1427,455,2951,2465,1436
66900,18.58,3,17,455,2959,2473,1427,455,2951,2465,1436
67200,18.67,3,16,455,2959,2473,1427,455,2951,2465,1436
67500,18.75,3,19,455,2959,2473,1427,455,2951,2465,1436
67800,18.83,3,14,455,2959,2473,1427,455,2951,2465,1436
68100,18.92,3,17,455,2959,2473,1427,455,2951,2465,1436
68400,19,3,9,455,2959,2473,1427,455,2951,2465,1436
68700,19.08,3,20,455,2959,2473,1427,455,2951,2465,1436
69000,19.17,3,9,455,2959,2473,1427,455,2951,2465,1436
69300,19.25,3,18,455,2959,2473,1427,455,2951,2465,1436
69600,19.33,3,14,455,2959,2473,1427,455,2951,2465,1436
69900,19.42,3,11,455,2959,2473,1427,455,2951,2465,1436
70200,19.5,3,11,455,2959,2473,1427,455,2951,2465,1436
70500,19.58,3,19,455,2959,2473,1427,455,2951,2465,1436
70800,19.67,3,22,455,2959,2473,1427,455,2951,2465,1436
71100,19.75,3,8,455,2959,2473,1427,455,2951,2465,1436
71400,19.83,3,14,455,2959,2473,1427,455,2951,2465,1436
71700,19.92,3,24,455,2959,2473,1427,455,2951,2465,1436
72000,20,4,16,455,2959,2473,1427,455,2951,2465,1436
72300,20.08,4,3,455,2959,2473,1427,455,2951,2465,1436
72600,20.17,4,5,455,2959,2473,1427,455,2951,2465,1436
72900,20.25,4,4,455,2959,2473,1427,455,2951,2465,1436
73200,20.33,4,4,455,2959,2473,1427,455,2951,2465,1436
73500,20.42,4,1,455,2959,2473,1427,455,2951,2465,1436
73800,20.5,4,6,455,2959,2473,1427,455,2951,2465,1436
74100,20.58,4,2,455,2959,2473,1427,455,2951,2465,1436
74400,20.67,4,2,455,2959,2473,1427,455,2951,2465,1436
74700,20.75,4,2,455,2959,2473,1427,455,2951,2465,1436
75000,20.83,4,4,455,2959,2473,1427,455,2951,2465,1436
75300,20.92,4,1,455,2959,2473,1427,455,2951,2465,1436
75600,21,4,5,455,2959,2473,1427,455,2951,2465,1436
75900,21.08,4,3,455,2959,2473,1427,455,2951,2465,1436
76200,21.17,4,3,455,2959,2473,1427,455,2951,2465,1436
76500,21.25,4,5,455,2959,2473,1427,455,2951,2465,1436
76800,21.33,4,4,455,2959,2473,1427,455,2951,2465,1436
77100,21.42,4,2,455,2959,2473,1427,455,2951,2465,1436
77400,21.5,4,9,455,2959,2473,1427,455,2951,2465,1436
77700,21.58,4,9,455,2959,2473,1427,455,2951,2465,1436
78000,21.67,4,5,455,2959,2473,1427,455,2951,2465,1436
78300,21.75,4,5,455,2959,2473,1427,455,2951,2465,1436
78600,21.83,4,6,455,2959,2473,1427,455,2951,2465,1436
78900,21.92,4,6,455,2959,2473,1427,455,2951,2465,1436
79200,22,4,4,455,2959,2473,1427,455,2951,2465,1436
79500,22.08,4,5,455,2959,2473,1427,455,2951,2465,1436
79800,22.17,4,4,455,2959,2473,1427,455,2951,2465,1436
80100,22.25,4,6,455,2959,2473,1427,455,2951,2465,1436
80400,22.33,4,6,455,2959,2473,1427,455,2951,2465,1436
80700,22.42,4,5,455,2959,2473,1427,455,2951,2465,1436
81000,22.5,4,6,455,2959,2473,1427,455,2951,2465,1436
81300,22.58,4,3,455,2959,2473,1427,455,2951,2465,1436
81600,22.67,4,1,455,2959,2473,1427,455,2951,2465,1436
81900,22.75,4,3,455,2959,2473,1427,455,2951,2465,1436
82200,22.83,4,0,455,2959,2473,1427,455,2951,2465,1436
82500,22.92,4,7,455,2959,2473,1427,455,2951,2465,1436
82800,23,4,5,455,2959,2473,1427,455,2951,2465,1436
83100,23.08,4,4,455,2959,2473,1427,455,2951,2465,1436
83400,23.17,4,6,455,2959,2473,1427,455,2951,2465,1436
83700,23.25,4,3,455,2959,2473,1427,455,2951,2465,1436
84000,23.33,4,3,455,2959,2473,1427,455,2951,2465,1436
84300,23.42,4,6,455,2959,2473,1427,455,2951,2465,1436
84600,23.5,4,7,455,2959,2473,1427,455,2951,2465,1436
84900,23.58,4,5,455,2959,2473,1427,455,2951,2465,1436
85200,23.67,4,7,455,2959,2473,1427,455,2951,2465,1436
85500,23.75,4,2,455,2959,2473,1427,455,2951,2465,1436
85800,23.83,4,3,455,2959,2473,1427,455,2951,2465,1436
86100,23.92,4,6,455,2959,2473,1427,455,2951,2465,1436
