Configuration,DetailedConfiguration,Run,TotalDeliveries,AvgDeliveryTime,DeliveryTimeSD,AvgEarnings,EarningsSD,AvgDeliveriesPerCourier,DeliveriesPerCourierSD,CourierUtilization,WaitingPercentage,SearchingPercentage,EarningsPerHour,OnTheFlyJobs,MemoryJobs,JobTypeRatio,AvgJobsPerCourier,JobsPerCourierSD
"autonomy-level=0_cooperativeness-level=3","autonomy-level=0_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_15,2570,"55.4588","47.596","14568.6434","1508.8247","428.3333","16.7292","0.0621","65.8594","0","3642.1608",0,"2571","0","428.3333","16.7292"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_1,2549,"231.1401","341.4011","26010.58","6756.0965","849.6667","371.819","0.4471","35.115","0","3251.3225",0,"2550","0","849.6667","371.819"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_2,2484,"2374.126","4935.803","29409.6211","8858.3196","828","297.0572","0.5662","27.2234","0","3676.2026",0,"2485","0","828","297.0572"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_3,2578,"271.6986","311.3721","34148.9686","353.7084","859.3333","10.504","0.0069","15.8627","0","4268.6211",0,"2578","0","859.3333","10.504"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_4,2366,"2865.1864","5740.5425","30534.5316","8763.3572","788.6667","224.3309","0.0598","25.7238","0","3816.8164",0,"2366","0","788.6667","224.3309"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_5,2332,"3345.325","6445.2662","31236.797","7161.2303","777.3333","237.1547","0.3032","23.4417","0","3904.5996",0,"2334","0","777.3333","237.1547"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_6,2607,"59.3832","41.5312","27678.2058","256.673","869","14.5258","0.2219","30.3391","0","3459.7757",0,"2608","0","869","14.5258"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_7,2632,"1410.8074","2405.1178","29059.2587","7582.1863","877.3333","378.1697","0.5146","27.6435","0","3632.4073",0,"2633","0","877.3333","378.1697"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_8,2514,"408.753","738.6511","24073.3447","12488.8337","838","291.012","0.2705","39.7056","0","3009.1681",0,"2516","0","838","291.012"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_9,2165,"58.9538","58.5369","21877.5732","274.3331","721.6667","10.9697","0.3825","43.9579","0","2734.6967",0,"2167","0","721.6667","10.9697"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_10,1728,"77.1273","90.4721","18763.9266","7702.6002","576","252.0377","0.5698","55.6451","0","2345.4908",0,"1730","0","576","252.0377"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_11,1262,"41.0547","35.5457","12307.2479","203.8154","420.6667","1.1547","0.0263","68.9236","0","1538.406",0,"1262","0","420.6667","1.1547"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_12,2345,"3746.9608","7618.0878","32273.007","6360.6489","781.6667","197.9705","0.5854","20.5309","0","4034.1259",0,"2346","0","781.6667","197.9705"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_13,2269,"3773.6615","7429.0745","27746.8394","10385.9582","756.3333","176.9755","0.158","30.9109","0","3468.3549",0,"2269","0","756.3333","176.9755"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_14,2063,"986.0843","1579.2818","22881.5735","14185.8093","687.6667","440.2435","0.1098","43.5278","0","2860.1967",0,"2063","0","687.6667","440.2435"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_15,2547,"1392.9706","2734.8617","28816.0667","9413.5212","849","325.7499","0.1612","28.8349","0","3602.0083",0,"2547","0","849","325.7499"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_1,2587,"241.6571","360.2115","26561.9667","8603.8566","862.3333","427.0472","0.4042","35.1748","0","3320.2458",0,"2589","0","862.3333","427.0472"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_2,2474,"2359.3452","4493.0774","29200.9559","8843.8277","824.6667","288.6751","0.2871","27.7539","0","3650.1195",0,"2475","0","824.6667","288.6751"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_3,2606,"329.6899","481.0109","34708.8257","254.0783","868.6667","7.5056","0.0336","14.5567","0","4338.6032",0,"2606","0","868.6667","7.5056"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_4,2345,"2108.3804","4354.6023","29859.9332","9358.2718","781.6667","234.1161","0.1909","27.2029","0","3732.4916",0,"2345","0","781.6667","234.1161"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_5,2362,"2743.9572","5326.1397","31551.089","6951.4123","787.3333","226.6149","0.499","22.6995","0","3943.8861",0,"2363","0","787.3333","226.6149"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_6,2678,"69.1699","61.0643","28932.4058","245.5998","892.6667","0.5774","0.3721","27.2118","0","3616.5507",0,"2681","0","892.6667","0.5774"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_7,2636,"1123.5508","2011.0369","29323.0054","7159.1629","878.6667","356.2251","0.4648","26.9734","0","3665.3757",0,"2637","0","878.6667","356.2251"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_8,2582,"1634.9706","3170.9601","24654.1394","12895.4024","860.6667","305.9973","0.2","38.1454","0","3081.7674",0,"2582","0","860.6667","305.9973"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_9,2169,"57.7289","49.3359","21722.7545","177.3545","723","2","0.3316","44.3708","0","2715.3443",0,"2170","0","723","2"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_10,1786,"83.0062","100.4519","19782.7237","7907.3254","595.3333","247.9442","0.4583","53.2735","0","2472.8405",0,"1787","0","595.3333","247.9442"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_11,1273,"42.2459","35.7734","12512.2297","326.2933","424.3333","0.5774","0.2899","68.2847","0","1564.0287",0,"1274","0","424.3333","0.5774"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_12,2310,"3485.0511","6912.2422","32405.5575","6438.2052","770","186.1961","0.6517","20.2546","0","4050.6947",0,"2312","0","770","186.1961"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_13,2302,"2931.5369","5942.9119","27590.2329","10532.1317","767.3333","188.5055","0.071","31.1574","0","3448.7791",0,"2302","0","767.3333","188.5055"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_14,2062,"1552.7968","2708.3979","22862.6602","14271.6705","687.3333","443.9824","0.3009","43.5976","0","2857.8325",0,"2063","0","687.3333","443.9824"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_15,2519,"947.8325","1738.4978","28368.4784","9521.6581","839.6667","340.6367","0.2644","29.924","0","3546.0598",0,"2520","0","839.6667","340.6367"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_1,2632,"277.7158","413.7084","26887.1181","9181.0149","877.3333","459.0668","0.3083","34.2326","0","3360.8898",0,"2633","0","877.3333","459.0668"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_2,2477,"2298.3593","4465.4352","29118.0926","9068.8412","825.6667","302.5315","0.5829","27.7434","0","3639.7616",0,"2479","0","825.6667","302.5315"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_3,2588,"286.9791","395.5672","34233.7503","27.4343","862.6667","4.7258","0.7976","15.5243","0","4279.2188",0,"2590","0","862.6667","4.7258"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_4,2346,"3969.9224","7647.6932","30074.4494","9184.8163","782","240.7551","0.2968","26.6265","0","3759.3062",0,"2347","0","782","240.7551"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_5,2413,"3109.0361","6189.679","32750.9233","5973.2516","804.3333","215.3517","0.0731","19.8326","0","4093.8654",0,"2413","0","804.3333","215.3517"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_6,2586,"64.7022","57.6144","27992.6447","337.2029","862","1","0.3275","29.7755","0","3499.0806",0,"2587","0","862","1"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_7,2563,"498.1291","885.1749","28269.6975","7647.9269","854.3333","364.3094","0.2292","29.716","0","3533.7122",0,"2564","0","854.3333","364.3094"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_8,2501,"1468.0984","2939.3387","23910.1782","13483.3387","833.6667","331.1108","0.4497","40.103","0","2988.7723",0,"2502","0","833.6667","331.1108"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_9,2153,"61.5067","66.2121","21456.5672","390.5354","717.6667","0.5774","0.2271","45.1998","0","2682.0709",0,"2153","0","717.6667","0.5774"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_10,1806,"83.6739","102.2038","19709.6997","7332.4536","602","243.3783","0.3638","53.4541","0","2463.7125",0,"1807","0","602","243.3783"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_11,1247,"49.9984","79.3753","12250.7523","453.9112","415.6667","0.5774","0.3793","69.0521","0","1531.344",0,"1248","0","415.6667","0.5774"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_12,2365,"3069.3615","6446.4382","32721.6738","5865.7197","788.3333","204.0939","0.221","19.3881","0","4090.2092",0,"2365","0","788.3333","204.0939"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_13,2283,"2760.1393","5722.1878","27534.0445","10599.3393","761","206.1237","0.3839","31.3252","0","3441.7556",0,"2285","0","761","206.1237"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_14,2081,"2082.0975","3871.9755","22854.711","14215.7124","693.6667","431.5696","0.2989","43.664","0","2856.8389",0,"2082","0","693.6667","431.5696"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_15,2470,"1211.9385","2530.7706","27923.6042","9729.2043","823.3333","336.5952","0.1699","30.9738","0","3490.4505",0,"2470","0","823.3333","336.5952"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_1,2587,"241.6571","360.2115","26561.9667","8603.8566","862.3333","427.0472","0.4042","35.1748","0","3320.2458",0,"2589","0","862.3333","427.0472"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_2,2474,"2359.3452","4493.0774","29200.9559","8843.8277","824.6667","288.6751","0.2871","27.7539","0","3650.1195",0,"2475","0","824.6667","288.6751"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_3,2606,"329.6899","481.0109","34708.8257","254.0783","868.6667","7.5056","0.0336","14.5567","0","4338.6032",0,"2606","0","868.6667","7.5056"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_4,2345,"2108.3804","4354.6023","29859.9332","9358.2718","781.6667","234.1161","0.1909","27.2029","0","3732.4916",0,"2345","0","781.6667","234.1161"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_5,2362,"2743.9572","5326.1397","31551.089","6951.4123","787.3333","226.6149","0.499","22.6995","0","3943.8861",0,"2363","0","787.3333","226.6149"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_6,2678,"69.1699","61.0643","28932.4058","245.5998","892.6667","0.5774","0.3721","27.2118","0","3616.5507",0,"2681","0","892.6667","0.5774"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_7,2636,"1123.5508","2011.0369","29323.0054","7159.1629","878.6667","356.2251","0.4648","26.9734","0","3665.3757",0,"2637","0","878.6667","356.2251"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_8,2582,"1634.9706","3170.9601","24654.1394","12895.4024","860.6667","305.9973","0.2","38.1454","0","3081.7674",0,"2582","0","860.6667","305.9973"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_9,2169,"57.7289","49.3359","21722.7545","177.3545","723","2","0.3316","44.3708","0","2715.3443",0,"2170","0","723","2"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_10,1786,"83.0062","100.4519","19782.7237","7907.3254","595.3333","247.9442","0.4583","53.2735","0","2472.8405",0,"1787","0","595.3333","247.9442"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_11,1273,"42.2459","35.7734","12512.2297","326.2933","424.3333","0.5774","0.2899","68.2847","0","1564.0287",0,"1274","0","424.3333","0.5774"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_12,2310,"3485.0511","6912.2422","32405.5575","6438.2052","770","186.1961","0.6517","20.2546","0","4050.6947",0,"2312","0","770","186.1961"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_13,2302,"2931.5369","5942.9119","27590.2329","10532.1317","767.3333","188.5055","0.071","31.1574","0","3448.7791",0,"2302","0","767.3333","188.5055"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_14,2062,"1552.7968","2708.3979","22862.6602","14271.6705","687.3333","443.9824","0.3009","43.5976","0","2857.8325",0,"2063","0","687.3333","443.9824"
