Configuration,DetailedConfiguration,Run,TotalDeliveries,AvgDeliveryTime,DeliveryTimeSD,AvgEarnings,EarningsSD,AvgDeliveriesPerCourier,DeliveriesPerCourierSD,CourierUtilization,WaitingPercentage,SearchingPercentage,EarningsPerHour,OnTheFlyJobs,MemoryJobs,JobTypeRatio,AvgJobsPerCourier,JobsPerCourierSD
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_1,2720,"51.7871","73.3885","13961.5492","2317.0085","453.3333","13.0486","0.2337","65.2095","0","3490.3873",0,"2722","0","453.3333","13.0486"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_2,2636,"48.1897","38.1319","15383.6583","701.04","439.3333","10.9484","0.2916","61.8968","0","3845.9146",0,"2639","0","439.3333","10.9484"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_3,2504,"51.236","29.8303","16517.7846","513.2788","417.3333","13.6772","0.0553","59.2996","0","4129.4462",0,"2505","0","417.3333","13.6772"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_4,2530,"56.8581","70.1098","16298.0391","354.1457","421.6667","9.6056","0.0919","60.3007","0","4074.5098",0,"2531","0","421.6667","9.6056"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_5,2547,"58.8214","63.3763","16779.4483","1602.965","424.5","11.4673","0.1587","58.7975","0","4194.8621",0,"2549","0","424.5","11.4673"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_6,2541,"38.2845","15.7605","13621.9575","452.4819","423.5","16.8018","0.3712","65.7774","0","3405.4894",0,"2542","0","423.5","16.8018"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_7,2712,"41.844","21.2573","14841.0445","1431.6505","452","22.4232","0.2293","62.9552","0","3710.2611",0,"2712","0","452","22.4232"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_8,2569,"42.7123","55.6194","12358.1034","1979.3844","428.1667","15.2894","0.1654","69.082","0","3089.5258",0,"2569","0","428.1667","15.2894"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_9,2596,"43.9676","34.9515","13446.6219","809.8945","432.6667","15.2796","0.0638","66.159","0","3361.6555",0,"2596","0","432.6667","15.2796"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_10,2606,"50.3511","38.1538","15147.457","1502.8445","434.3333","21.5097","0.0138","63.7242","0","3786.8643",0,"2606","0","434.3333","21.5097"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_11,2681,"41.4685","32.3332","12699.9193","983.811","446.8333","11.4266","0.0815","67.9805","0","3174.9798",0,"2682","0","446.8333","11.4266"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_12,2617,"52.9912","28.6388","17903.879","1065.1402","436.1667","3.7103","0.0017","55.8337","0","4475.9697",0,"2617","0","436.1667","3.7103"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_13,2638,"52.1573","42.0796","16453.5727","1637.9505","439.6667","9.5009","0.1541","59.0042","0","4113.3932",0,"2639","0","439.6667","9.5009"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_14,2699,"45.7232","31.2717","14610.5679","1219.5056","449.8333","18.5409","0.0813","64.2826","0","3652.642",0,"2699","0","449.8333","18.5409"
"autonomy-level=1_cooperativeness-level=0","autonomy-level=1_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_15,2562,"48.2334","54.2418","14546.9073","1139.126","427","11.5585","0.5368","64.0633","0","3636.7268",0,"2565","0","427","11.5585"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_1,2560,"46.1738","48.5641","13115.7617","1785.628","426.6667","14.8952","0.1586","67.8983","0","3278.9404",0,"2561","0","426.6667","14.8952"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_2,2550,"46.938","34.9397","14801.187","661.1934","425","4.0497","0.2754","63.4286","0","3700.2967",0,"2553","0","425","4.0497"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_3,2496,"51.1446","28.4756","16496.8469","597.4851","416","2.0976","0.326","59.3395","0","4124.2117",0,"2499","0","416","2.0976"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_4,2578,"53.3476","46.9225","16579.6057","276.8426","429.6667","3.3267","0.1474","59.6655","0","4144.9014",0,"2579","0","429.6667","3.3267"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_5,2598,"56.3195","48.6941","17266.4956","472.3962","433","17.1697","0.1091","57.6015","0","4316.6239",0,"2598","0","433","17.1697"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_6,2568,"37.9023","15.703","13667.4942","410.4124","428","0","0.0798","65.6543","0","3416.8736",0,"2569","0","428","0"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_7,2622,"40.4314","18.5999","14371.6179","1894.447","437","8.4143","0.2","64.2313","0","3592.9045",0,"2624","0","437","8.4143"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_8,2628,"38.3706","26.7974","12602.6168","1474.6638","438","7.3212","0.13","68.4524","0","3150.6542",0,"2628","0","438","7.3212"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_9,2630,"43.6878","33.7917","13588.4455","889.7364","438.3333","5.0859","0.0372","65.8189","0","3397.1114",0,"2630","0","438.3333","5.0859"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_10,2627,"51.083","40.4478","15196.4262","1990.33","437.8333","7.3326","0.1344","63.5835","0","3799.1066",0,"2629","0","437.8333","7.3326"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_11,2628,"47.9098","67.8722","12568.8365","590.3585","438","11.3314","0.0533","68.2649","0","3142.2091",0,"2629","0","438","11.3314"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_12,2590,"53.8911","28.8133","17895.9673","1376.267","431.6667","8.0416","0.3206","55.9219","0","4473.9918",0,"2592","0","431.6667","8.0416"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_13,2643,"51.0212","35.8683","16218.6976","2245.021","440.5","7.6354","0.175","59.5448","0","4054.6744",0,"2644","0","440.5","7.6354"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_14,2609,"45.2806","35.9534","13962.06","619.5753","434.8333","20.4784","0.1851","65.7749","0","3490.515",0,"2610","0","434.8333","20.4784"
"autonomy-level=1_cooperativeness-level=1","autonomy-level=1_cooperativeness-level=1_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_15,2587,"46.7812","38.3514","14687.3439","1057.5579","431.1667","14.4418","0.0364","63.8098","0","3671.836",0,"2587","0","431.1667","14.4418"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_1,2632,"44.5027","37.7154","13539.4443","2067.1991","438.6667","4.8028","0.3267","66.8611","0","3384.8611",0,"2636","0","438.6667","4.8028"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_2,2565,"48.5255","46.165","15117.3905","595.221","427.5","3.1464","0.2325","62.6385","0","3779.3476",0,"2567","0","427.5","3.1464"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_3,2604,"57.288","52.6608","17217.9019","412.1097","434","0.6325","0.363","57.5586","0","4304.4755",0,"2607","0","434","0.6325"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_4,2501,"53.8261","47.1359","16371.8577","381.3393","416.8333","6.1128","0.2169","60.162","0","4092.9644",0,"2503","0","416.8333","6.1128"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_5,2524,"55.0289","43.4327","16659.9214","977.4812","420.6667","7.6855","0.148","59.0484","0","4164.9803",0,"2525","0","420.6667","7.6855"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_6,2756,"38.8813","16.7897","14817.5829","423.2593","459.3333","0.5164","0.305","62.6584","0","3704.3957",0,"2757","0","459.3333","0.5164"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_7,2639,"41.2933","19.5224","14645.4902","2093.4252","439.8333","0.9832","0.5344","63.5446","0","3661.3725",0,"2642","0","439.8333","0.9832"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_8,2562,"40.0656","41.3327","12307.23","1626.8484","427","0","0.1606","69.1227","0","3076.8075",0,"2564","0","427","0"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_9,2500,"43.9024","34.7812","13006.7324","1544.455","416.6667","15.358","0.1527","67.2772","0","3251.6831",0,"2501","0","416.6667","15.358"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_10,2573,"52.1372","41.5598","15028.8723","2096.9489","428.8333","8.6583","0.2273","63.9637","0","3757.2181",0,"2575","0","428.8333","8.6583"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_11,2543,"43.8199","53.3823","12034.021","567.5893","423.8333","3.9707","0.2132","69.6211","0","3008.5052",0,"2543","0","423.8333","3.9707"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_12,2636,"53.8437","27.4523","18253.2713","757.7756","439.3333","11.3255","0.2164","55.0131","0","4563.3178",0,"2637","0","439.3333","11.3255"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_13,2569,"49.7423","30.1981","16142.1994","2088.5921","428.1667","7.1391","0.0021","59.9483","0","4035.5499",0,"2569","0","428.1667","7.1391"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_14,2572,"45.0949","47.8472","13526.8378","717.8913","428.6667","18.6833","0.0965","66.7818","0","3381.7094",0,"2574","0","428.6667","18.6833"
"autonomy-level=1_cooperativeness-level=2","autonomy-level=1_cooperativeness-level=2_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_15,2581,"48.0337","42.7858","14674.9428","581.3572","430.1667","4.5789","0.125","63.8042","0","3668.7357",0,"2583","0","430.1667","4.5789"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_1,2560,"46.1738","48.5641","13115.7617","1785.628","426.6667","14.8952","0.1586","67.8983","0","3278.9404",0,"2561","0","426.6667","14.8952"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_2,2550,"46.938","34.9397","14801.187","661.1934","425","4.0497","0.2754","63.4286","0","3700.2967",0,"2553","0","425","4.0497"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_3,2496,"51.1446","28.4756","16496.8469","597.4851","416","2.0976","0.326","59.3395","0","4124.2117",0,"2499","0","416","2.0976"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_4,2578,"53.3476","46.9225","16579.6057","276.8426","429.6667","3.3267","0.1474","59.6655","0","4144.9014",0,"2579","0","429.6667","3.3267"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_5,2598,"56.3195","48.6941","17266.4956","472.3962","433","17.1697","0.1091","57.6015","0","4316.6239",0,"2598","0","433","17.1697"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_6,2568,"37.9023","15.703","13667.4942","410.4124","428","0","0.0798","65.6543","0","3416.8736",0,"2569","0","428","0"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_7,2622,"40.4314","18.5999","14371.6179","1894.447","437","8.4143","0.2","64.2313","0","3592.9045",0,"2624","0","437","8.4143"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_8,2628,"38.3706","26.7974","12602.6168","1474.6638","438","7.3212","0.13","68.4524","0","3150.6542",0,"2628","0","438","7.3212"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_9,2630,"43.6878","33.7917","13588.4455","889.7364","438.3333","5.0859","0.0372","65.8189","0","3397.1114",0,"2630","0","438.3333","5.0859"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_10,2627,"51.083","40.4478","15196.4262","1990.33","437.8333","7.3326","0.1344","63.5835","0","3799.1066",0,"2629","0","437.8333","7.3326"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_11,2628,"47.9098","67.8722","12568.8365","590.3585","438","11.3314","0.0533","68.2649","0","3142.2091",0,"2629","0","438","11.3314"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_12,2590,"53.8911","28.8133","17895.9673","1376.267","431.6667","8.0416","0.3206","55.9219","0","4473.9918",0,"2592","0","431.6667","8.0416"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_13,2643,"51.0212","35.8683","16218.6976","2245.021","440.5","7.6354","0.175","59.5448","0","4054.6744",0,"2644","0","440.5","7.6354"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_14,2609,"45.2806","35.9534","13962.06","619.5753","434.8333","20.4784","0.1851","65.7749","0","3490.515",0,"2610","0","434.8333","20.4784"
"autonomy-level=1_cooperativeness-level=3","autonomy-level=1_cooperativeness-level=3_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_15,2587,"46.7812","38.3514","14687.3439","1057.5579","431.1667","14.4418","0.0364","63.8098","0","3671.836",0,"2587","0","431.1667","14.4418"
"autonomy-level=2_cooperativeness-level=0","autonomy-level=2_cooperativeness-level=0_couriers=6_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=1_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_1,2569,"69.1775","67.335","13010.865","646.8037","428.1667","16.1916","0.2638","22.0868","44.3684","3252.7163",1118,"1453","0.7694","428.1667","16.1916"
