tick,time_of_day,time_window,open_orders,created_window_1,created_window_2,created_window_3,created_window_4,completed_window_1,completed_window_2,completed_window_3,completed_window_4
11400,3.17,1,0,476,2921,2355,1481,476,2916,2348,1488
11700,3.25,1,1,476,2921,2355,1481,476,2916,2348,1488
12000,3.33,1,1,476,2921,2355,1481,476,2916,2348,1488
12300,3.42,1,1,476,2921,2355,1481,476,2916,2348,1488
12600,3.5,1,1,476,2921,2355,1481,476,2916,2348,1488
12900,3.58,1,0,476,2921,2355,1481,476,2916,2348,1488
13200,3.67,1,3,476,2921,2355,1481,476,2916,2348,1488
13500,3.75,1,1,476,2921,2355,1481,476,2916,2348,1488
13800,3.83,1,1,476,2921,2355,1481,476,2916,2348,1488
14100,3.92,1,1,476,2921,2355,1481,476,2916,2348,1488
14400,4,1,1,476,2921,2355,1481,476,2916,2348,1488
14700,4.08,1,0,476,2921,2355,1481,476,2916,2348,1488
15000,4.17,1,0,476,2921,2355,1481,476,2916,2348,1488
15300,4.25,1,0,476,2921,2355,1481,476,2916,2348,1488
15600,4.33,1,1,476,2921,2355,1481,476,2916,2348,1488
15900,4.42,1,0,476,2921,2355,1481,476,2916,2348,1488
16200,4.5,1,0,476,2921,2355,1481,476,2916,2348,1488
16500,4.58,1,0,476,2921,2355,1481,476,2916,2348,1488
16800,4.67,1,2,476,2921,2355,1481,476,2916,2348,1488
17100,4.75,1,1,476,2921,2355,1481,476,2916,2348,1488
17400,4.83,1,0,476,2921,2355,1481,476,2916,2348,1488
17700,4.92,1,0,476,2921,2355,1481,476,2916,2348,1488
18000,5,1,0,476,2921,2355,1481,476,2916,2348,1488
18300,5.08,1,0,476,2921,2355,1481,476,2916,2348,1488
18600,5.17,1,0,476,2921,2355,1481,476,2916,2348,1488
18900,5.25,1,0,476,2921,2355,1481,476,2916,2348,1488
19200,5.33,1,2,476,2921,2355,1481,476,2916,2348,1488
19500,5.42,1,1,476,2921,2355,1481,476,2916,2348,1488
19800,5.5,1,0,476,2921,2355,1481,476,2916,2348,1488
20100,5.58,1,1,476,2921,2355,1481,476,2916,2348,1488
20400,5.67,1,1,476,2921,2355,1481,476,2916,2348,1488
20700,5.75,1,1,476,2921,2355,1481,476,2916,2348,1488
21000,5.83,1,1,476,2921,2355,1481,476,2916,2348,1488
21300,5.92,1,1,476,2921,2355,1481,476,2916,2348,1488
21600,6,1,0,476,2921,2355,1481,476,2916,2348,1488
21900,6.08,1,0,476,2921,2355,1481,476,2916,2348,1488
22200,6.17,1,0,476,2921,2355,1481,476,2916,2348,1488
22500,6.25,1,3,476,2921,2355,1481,476,2916,2348,1488
22800,6.33,1,1,476,2921,2355,1481,476,2916,2348,1488
23100,6.42,1,0,476,2921,2355,1481,476,2916,2348,1488
23400,6.5,1,1,476,2921,2355,1481,476,2916,2348,1488
23700,6.58,1,0,476,2921,2355,1481,476,2916,2348,1488
24000,6.67,1,0,476,2921,2355,1481,476,2916,2348,1488
24300,6.75,1,0,476,2921,2355,1481,476,2916,2348,1488
24600,6.83,1,0,476,2921,2355,1481,476,2916,2348,1488
24900,6.92,1,0,476,2921,2355,1481,476,2916,2348,1488
25200,7,1,1,476,2921,2355,1481,476,2916,2348,1488
25500,7.08,1,1,476,2921,2355,1481,476,2916,2348,1488
25800,7.17,1,0,476,2921,2355,1481,476,2916,2348,1488
26100,7.25,1,0,476,2921,2355,1481,476,2916,2348,1488
26400,7.33,1,1,476,2921,2355,1481,476,2916,2348,1488
26700,7.42,1,3,476,2921,2355,1481,476,2916,2348,1488
27000,7.5,1,1,476,2921,2355,1481,476,2916,2348,1488
27300,7.58,1,0,476,2921,2355,1481,476,2916,2348,1488
27600,7.67,1,0,476,2921,2355,1481,476,2916,2348,1488
27900,7.75,1,2,476,2921,2355,1481,476,2916,2348,1488
28200,7.83,1,0,476,2921,2355,1481,476,2916,2348,1488
28500,7.92,1,0,476,2921,2355,1481,476,2916,2348,1488
28800,8,1,4,476,2921,2355,1481,476,2916,2348,1488
29100,8.08,1,1,476,2921,2355,1481,476,2916,2348,1488
29400,8.17,1,1,476,2921,2355,1481,476,2916,2348,1488
29700,8.25,1,0,476,2921,2355,1481,476,2916,2348,1488
30000,8.33,1,1,476,2921,2355,1481,476,2916,2348,1488
30300,8.42,1,2,476,2921,2355,1481,476,2916,2348,1488
30600,8.5,1,0,476,2921,2355,1481,476,2916,2348,1488
30900,8.58,1,0,476,2921,2355,1481,476,2916,2348,1488
31200,8.67,1,1,476,2921,2355,1481,476,2916,2348,1488
31500,8.75,1,2,476,2921,2355,1481,476,2916,2348,1488
31800,8.83,1,0,476,2921,2355,1481,476,2916,2348,1488
32100,8.92,1,2,476,2921,2355,1481,476,2916,2348,1488
32400,9,2,1,476,2921,2355,1481,476,2916,2348,1488
32700,9.08,2,4,476,2921,2355,1481,476,2916,2348,1488
33000,9.17,2,3,476,2921,2355,1481,476,2916,2348,1488
33300,9.25,2,3,476,2921,2355,1481,476,2916,2348,1488
33600,9.33,2,3,476,2921,2355,1481,476,2916,2348,1488
33900,9.42,2,7,476,2921,2355,1481,476,2916,2348,1488
34200,9.5,2,1,476,2921,2355,1481,476,2916,2348,1488
34500,9.58,2,3,476,2921,2355,1481,476,2916,2348,1488
34800,9.67,2,7,476,2921,2355,1481,476,2916,2348,1488
35100,9.75,2,5,476,2921,2355,1481,476,2916,2348,1488
35400,9.83,2,5,476,2921,2355,1481,476,2916,2348,1488
35700,9.92,2,9,476,2921,2355,1481,476,2916,2348,1488
36000,10,2,2,476,2921,2355,1481,476,2916,2348,1488
36300,10.08,2,5,476,2921,2355,1481,476,2916,2348,1488
36600,10.17,2,6,476,2921,2355,1481,476,2916,2348,1488
36900,10.25,2,2,476,2921,2355,1481,476,2916,2348,1488
37200,10.33,2,6,476,2921,2355,1481,476,2916,2348,1488
37500,10.42,2,1,476,2921,2355,1481,476,2916,2348,1488
37800,10.5,2,6,476,2921,2355,1481,476,2916,2348,1488
38100,10.58,2,6,476,2921,2355,1481,476,2916,2348,1488
38400,10.67,2,8,476,2921,2355,1481,476,2916,2348,1488
38700,10.75,2,6,476,2921,2355,1481,476,2916,2348,1488
39000,10.83,2,3,476,2921,2355,1481,476,2916,2348,1488
39300,10.92,2,4,476,2921,2355,1481,476,2916,2348,1488
39600,11,2,2,476,2921,2355,1481,476,2916,2348,1488
39900,11.08,2,5,476,2921,2355,1481,476,2916,2348,1488
40200,11.17,2,5,476,2921,2355,1481,476,2916,2348,1488
40500,11.25,2,8,476,2921,2355,1481,476,2916,2348,1488
40800,11.33,2,6,476,2921,2355,1481,476,2916,2348,1488
41100,11.42,2,3,476,2921,2355,1481,476,2916,2348,1488
41400,11.5,2,5,476,2921,2355,1481,476,2916,2348,1488
41700,11.58,2,6,476,2921,2355,1481,476,2916,2348,1488
42000,11.67,2,3,476,2921,2355,1481,476,2916,2348,1488
42300,11.75,2,6,476,2921,2355,1481,476,2916,2348,1488
42600,11.83,2,4,476,2921,2355,1481,476,2916,2348,1488
42900,11.92,2,2,476,2921,2355,1481,476,2916,2348,1488
43200,12,2,4,476,2921,2355,1481,476,2916,2348,1488
43500,12.08,2,3,476,2921,2355,1481,476,2916,2348,1488
43800,12.17,2,6,476,2921,2355,1481,476,2916,2348,1488
44100,12.25,2,6,476,2921,2355,1481,476,2916,2348,1488
44400,12.33,2,5,476,2921,2355,1481,476,2916,2348,1488
44700,12.42,2,5,476,2921,2355,1481,476,2916,2348,1488
45000,12.5,2,2,476,2921,2355,1481,476,2916,2348,1488
45300,12.58,2,7,476,2921,2355,1481,476,2916,2348,1488
45600,12.67,2,4,476,2921,2355,1481,476,2916,2348,1488
45900,12.75,2,5,476,2921,2355,1481,476,2916,2348,1488
46200,12.83,2,3,476,2921,2355,1481,476,2916,2348,1488
46500,12.92,2,6,476,2921,2355,1481,476,2916,2348,1488
46800,13,2,3,476,2921,2355,1481,476,2916,2348,1488
47100,13.08,2,8,476,2921,2355,1481,476,2916,2348,1488
47400,13.17,2,8,476,2921,2355,1481,476,2916,2348,1488
47700,13.25,2,5,476,2921,2355,1481,476,2916,2348,1488
48000,13.33,2,6,476,2921,2355,1481,476,2916,2348,1488
48300,13.42,2,4,476,2921,2355,1481,476,2916,2348,1488
48600,13.5,2,2,476,2921,2355,1481,476,2916,2348,1488
48900,13.58,2,7,476,2921,2355,1481,476,2916,2348,1488
49200,13.67,2,8,476,2921,2355,1481,476,2916,2348,1488
49500,13.75,2,3,476,2921,2355,1481,476,2916,2348,1488
49800,13.83,2,6,476,2921,2355,1481,476,2916,2348,1488
50100,13.92,2,7,476,2921,2355,1481,476,2916,2348,1488
50400,14,2,3,476,2921,2355,1481,476,2916,2348,1488
50700,14.08,2,4,476,2921,2355,1481,476,2916,2348,1488
51000,14.17,2,2,476,2921,2355,1481,476,2916,2348,1488
51300,14.25,2,4,476,2921,2355,1481,476,2916,2348,1488
51600,14.33,2,5,476,2921,2355,1481,476,2916,2348,1488
51900,14.42,2,1,476,2921,2355,1481,476,2916,2348,1488
52200,14.5,2,6,476,2921,2355,1481,476,2916,2348,1488
52500,14.58,2,6,476,2921,2355,1481,476,2916,2348,1488
52800,14.67,2,5,476,2921,2355,1481,476,2916,2348,1488
53100,14.75,2,7,476,2921,2355,1481,476,2916,2348,1488
53400,14.83,2,2,476,2921,2355,1481,476,2916,2348,1488
53700,14.92,2,2,476,2921,2355,1481,476,2916,2348,1488
54000,15,2,2,476,2921,2355,1481,476,2916,2348,1488
54300,15.08,2,4,476,2921,2355,1481,476,2916,2348,1488
54600,15.17,2,1,476,2921,2355,1481,476,2916,2348,1488
54900,15.25,2,5,476,2921,2355,1481,476,2916,2348,1488
55200,15.33,2,8,476,2921,2355,1481,476,2916,2348,1488
55500,15.42,2,3,476,2921,2355,1481,476,2916,2348,1488
55800,15.5,2,4,476,2921,2355,1481,476,2916,2348,1488
56100,15.58,2,4,476,2921,2355,1481,476,2916,2348,1488
56400,15.67,2,10,476,2921,2355,1481,476,2916,2348,1488
56700,15.75,2,4,476,2921,2355,1481,476,2916,2348,1488
57000,15.83,2,7,476,2921,2355,1481,476,2916,2348,1488
57300,15.92,2,4,476,2921,2355,1481,476,2916,2348,1488
57600,16,2,4,476,2921,2355,1481,476,2916,2348,1488
57900,16.08,2,4,476,2921,2355,1481,476,2916,2348,1488
58200,16.17,2,6,476,2921,2355,1481,476,2916,2348,1488
58500,16.25,2,2,476,2921,2355,1481,476,2916,2348,1488
58800,16.33,2,5,476,2921,2355,1481,476,2916,2348,1488
59100,16.42,2,6,476,2921,2355,1481,476,2916,2348,1488
59400,16.5,2,6,476,2921,2355,1481,476,2916,2348,1488
59700,16.58,2,6,476,2921,2355,1481,476,2916,2348,1488
60000,16.67,2,5,476,2921,2355,1481,476,2916,2348,1488
60300,16.75,2,4,476,2921,2355,1481,476,2916,2348,1488
60600,16.83,2,4,476,2921,2355,1481,476,2916,2348,1488
60900,16.92,2,1,476,2921,2355,1481,476,2916,2348,1488
61200,17,2,6,476,2921,2355,1481,476,2916,2348,1488
61500,17.08,2,9,476,2921,2355,1481,476,2916,2348,1488
61800,17.17,2,5,476,2921,2355,1481,476,2916,2348,1488
62100,17.25,2,6,476,2921,2355,1481,476,2916,2348,1488
62400,17.33,2,2,476,2921,2355,1481,476,2916,2348,1488
62700,17.42,2,7,476,2921,2355,1481,476,2916,2348,1488
63000,17.5,3,5,476,2921,2355,1481,476,2916,2348,1488
63300,17.58,3,12,476,2921,2355,1481,476,2916,2348,1488
63600,17.67,3,26,476,2921,2355,1481,476,2916,2348,1488
63900,17.75,3,11,476,2921,2355,1481,476,2916,2348,1488
64200,17.83,3,7,476,2921,2355,1481,476,2916,2348,1488
64500,17.92,3,33,476,2921,2355,1481,476,2916,2348,1488
64800,18,3,11,476,2921,2355,1481,476,2916,2348,1488
65100,18.08,3,15,476,2921,2355,1481,476,2916,2348,1488
65400,18.17,3,17,476,2921,2355,1481,476,2916,2348,1488
65700,18.25,3,18,476,2921,2355,1481,476,2916,2348,1488
66000,18.33,3,10,476,2921,2355,1481,476,2916,2348,1488
66300,18.42,3,28,476,2921,2355,1481,476,2916,2348,1488
66600,18.5,3,13,476,2921,2355,1481,476,2916,2348,1488
66900,18.58,3,12,476,2921,2355,1481,476,2916,2348,1488
67200,18.67,3,16,476,2921,2355,1481,476,2916,2348,1488
67500,18.75,3,12,476,2921,2355,1481,476,2916,2348,1488
67800,18.83,3,15,476,2921,2355,1481,476,2916,2348,1488
68100,18.92,3,20,476,2921,2355,1481,476,2916,2348,1488
68400,19,3,16,476,2921,2355,1481,476,2916,2348,1488
68700,19.08,3,11,476,2921,2355,1481,476,2916,2348,1488
69000,19.17,3,14,476,2921,2355,1481,476,2916,2348,1488
69300,19.25,3,12,476,2921,2355,1481,476,2916,2348,1488
69600,19.33,3,8,476,2921,2355,1481,476,2916,2348,1488
69900,19.42,3,9,476,2921,2355,1481,476,2916,2348,1488
70200,19.5,3,18,476,2921,2355,1481,476,2916,2348,1488
70500,19.58,3,19,476,2921,2355,1481,476,2916,2348,1488
70800,19.67,3,10,476,2921,2355,1481,476,2916,2348,1488
71100,19.75,3,9,476,2921,2355,1481,476,2916,2348,1488
71400,19.83,3,12,476,2921,2355,1481,476,2916,2348,1488
71700,19.92,3,14,476,2921,2355,1481,476,2916,2348,1488
72000,20,4,12,476,2921,2355,1481,476,2916,2348,1488
72300,20.08,4,3,476,2921,2355,1481,476,2916,2348,1488
72600,20.17,4,5,476,2921,2355,1481,476,2916,2348,1488
72900,20.25,4,6,476,2921,2355,1481,476,2916,2348,1488
73200,20.33,4,2,476,2921,2355,1481,476,2916,2348,1488
73500,20.42,4,3,476,2921,2355,1481,476,2916,2348,1488
73800,20.5,4,8,476,2921,2355,1481,476,2916,2348,1488
74100,20.58,4,2,476,2921,2355,1481,476,2916,2348,1488
74400,20.67,4,4,476,2921,2355,1481,476,2916,2348,1488
74700,20.75,4,8,476,2921,2355,1481,476,2916,2348,1488
75000,20.83,4,6,476,2921,2355,1481,476,2916,2348,1488
75300,20.92,4,2,476,2921,2355,1481,476,2916,2348,1488
75600,21,4,5,476,2921,2355,1481,476,2916,2348,1488
75900,21.08,4,6,476,2921,2355,1481,476,2916,2348,1488
76200,21.17,4,5,476,2921,2355,1481,476,2916,2348,1488
76500,21.25,4,8,476,2921,2355,1481,476,2916,2348,1488
76800,21.33,4,4,476,2921,2355,1481,476,2916,2348,1488
77100,21.42,4,7,476,2921,2355,1481,476,2916,2348,1488
77400,21.5,4,5,476,2921,2355,1481,476,2916,2348,1488
77700,21.58,4,1,476,2921,2355,1481,476,2916,2348,1488
78000,21.67,4,2,476,2921,2355,1481,476,2916,2348,1488
78300,21.75,4,2,476,2921,2355,1481,476,2916,2348,1488
78600,21.83,4,8,476,2921,2355,1481,476,2916,2348,1488
78900,21.92,4,5,476,2921,2355,1481,476,2916,2348,1488
79200,22,4,6,476,2921,2355,1481,476,2916,2348,1488
79500,22.08,4,5,476,2921,2355,1481,476,2916,2348,1488
79800,22.17,4,11,476,2921,2355,1481,476,2916,2348,1488
80100,22.25,4,3,476,2921,2355,1481,476,2916,2348,1488
80400,22.33,4,4,476,2921,2355,1481,476,2916,2348,1488
80700,22.42,4,5,476,2921,2355,1481,476,2916,2348,1488
81000,22.5,4,3,476,2921,2355,1481,476,2916,2348,1488
81300,22.58,4,9,476,2921,2355,1481,476,2916,2348,1488
81600,22.67,4,6,476,2921,2355,1481,476,2916,2348,1488
81900,22.75,4,7,476,2921,2355,1481,476,2916,2348,1488
82200,22.83,4,7,476,2921,2355,1481,476,2916,2348,1488
82500,22.92,4,4,476,2921,2355,1481,476,2916,2348,1488
82800,23,4,3,476,2921,2355,1481,476,2916,2348,1488
83100,23.08,4,7,476,2921,2355,1481,476,2916,2348,1488
83400,23.17,4,5,476,2921,2355,1481,476,2916,2348,1488
83700,23.25,4,3,476,2921,2355,1481,476,2916,2348,1488
84000,23.33,4,7,476,2921,2355,1481,476,2916,2348,1488
84300,23.42,4,4,476,2921,2355,1481,476,2916,2348,1488
84600,23.5,4,6,476,2921,2355,1481,476,2916,2348,1488
84900,23.58,4,5,476,2921,2355,1481,476,2916,2348,1488
85200,23.67,4,4,476,2921,2355,1481,476,2916,2348,1488
85500,23.75,4,8,476,2921,2355,1481,476,2916,2348,1488
85800,23.83,4,3,476,2921,2355,1481,476,2916,2348,1488
86100,23.92,4,4,476,2921,2355,1481,476,2916,2348,1488
